246.00,7591975.90,1244006.90,443.40,10.00,0.00
247.00,7591975.90,1244006.90,511.80,10.00,0.00
248.00,7591975.90,1244006.90,580.20,10.00,0.00
249.00,7591975.90,1244006.90,648.60,10.00,0.00
250.00,7591975.90,1254019.03,33.00,10.00,0.00
251.00,7591975.90,1254019.03,101.40,10.00,0.00
252.00,7591975.90,1254019.03,169.80,10.00,0.00
253.00,7591975.90,1254019.03,238.20,10.00,0.00
254.00,7591975.90,1254019.03,306.60,10.00,0.00
255.00,7591975.90,1254019.03,375.00,10.00,0.00
256.00,7591975.90,1254019.03,443.40,10.00,0.00
257.00,7591975.90,1254019.03,511.80,10.00,0.00
258.00,7591975.90,1254019.03,580.20,10.00,0.00
259.00,7591975.90,1254019.03,648.60,10.00,0.00
260.00,7591975.90,1264031.17,33.00,10.00,0.00
261.00,7591975.90,1264031.17,101.40,10.00,0.00
262.00,7591975.90,1264031.17,169.80,10.00,0.00
263.00,7591975.90,1264031.17,238.20,10.00,0.00
264.00,7591975.90,1264031.17,306.60,10.00,0.00
265.00,7591975.90,1264031.17,375.00,10.00,0.00
266.00,7591975.90,1264031.17,443.40,10.00,0.00
267.00,7591975.90,1264031.17,511.80,10.00,0.00
268.00,7591975.90,1264031.17,580.20,10.00,0.00
269.00,7591975.90,1264031.17,648.60,10.00,0.00
270.00,7591975.90,1274043.31,33.00,10.00,0.00
271.00,7591975.90,1274043.31,101.40,10.00,0.00
272.00,7591975.90,1274043.31,169.80,10.00,0.00
273.00,7591975.90,1274043.31,238.20,10.00,0.00
274.00,7591975.90,1274043.31,306.60,10.00,0.00
275.00,7591975.90,1274043.31,375.00,10.00,0.00
276.00,7591975.90,1274043.31,443.40,10.00,0.00
277.00,7591975.90,1274043.31,511.80,10.00,0.00
278.00,7591975.90,1274043.31,580.20,10.00,0.00
279.00,7591975.90,1274043.31,648.60,10.00,0.00
280.00,7591975.90,1284055.44,33.00,10.00,0.00
281.00,7591975.90,1284055.44,101.40,10.00,0.00
282.00,7591975.90,1284055.44,169.80,10.00,0.00
283.00,7591975.90,1284055.44,238.20,10.00,0.00
284.00,7591975.90,1284055.44,306.60,10.00,0.00
285.00,7591975.90,1284055.44,375.00,10.00,0.00
286.00,7591975.90,1284055.44,443.40,10.00,0.00
287.00,7591975.90,1284055.44,511.80,10.00,0.00
288.00,7591975.90,1284055.44,580.20,10.00,0.00
289.00,7591975.90,1284055.44,648.60,10.00,0.00
290.00,7591975.90,1294067.58,33.00,10.00,0.00
291.00,7591975.90,1294067.58,101.40,10.00,0.00
292.00,7591975.90,1294067.58,169.80,10.00,0.00
293.00,7591975.90,1294067.58,238.20,10.00,0.00
294.00,7591975.90,1294067.58,306.60,10.00,0.00
295.00,7591975.90,1294067.58,375.00,10.00,0.00
296.00,7591975.90,1294067.58,443.40,10.00,0.00
297.00,7591975.90,1294067.58,511.80,10.00,0.00
298.00,7591975.90,1294067.58,580.20,10.00,0.00
299.00,7591975.90,1294067.58,648.60,10.00,0.00
300.00,7604076.92,1203958.36,33.00,10.00,0.00
301.00,7604076.92,1203958.36,101.40,10.00,0.00
302.00,7604076.92,1203958.36,169.80,10.00,0.00
303.00,7604076.92,1203958.36,238.20,10.00,0.00
304.00,7604076.92,1203958.36,306.60,10.00,0.00
305.00,7604076.92,1203958.36,375.00,10.00,0.00
306.00,7604076.92,1203958.36,443.40,10.00,0.00
307.00,7604076.92,1203958.36,511.80,10.00,0.00
308.00,7604076.92,1203958.36,580.20,10.00,0.00
309.00,7604076.92,1203958.36,648.60,10.00,0.00
310.00,7604076.92,1213970.49,33.00,10.00,0.00
311.00,7604076.92,1213970.49,101.40,10.00,0.00
312.00,7604076.92,1213970.49,169.80,10.00,0.00
313.00,7604076.92,1213970.49,238.20,10.00,0.00
314.00,7604076.92,1213970.49,306.60,10.00,0.00
315.00,7604076.92,1213970.49,375.00,10.00,0.00
316.00,7604076.92,1213970.49,443.40,10.00,0.00
317.00,7604076.92,1213970.49,511.80,10.00,0.00
318.00,7604076.92,1213970.49,580.20,10.00,0.00
319.00,7604076.92,1213970.49,648.60,10.00,0.00
320.00,7604076.92,1223982.63,33.00,10.00,0.00
321.00,7604076.92,1223982.63,101.40,10.00,0.00
322.00,7604076.92,1223982.63,169.80,10.00,0.00
323.00,7604076.92,1223982.63,238.20,10.00,0.00
324.00,7604076.92,1223982.63,306.60,10.00,0.00
325.00,7604076.92,1223982.63,375.00,10.00,0.00
326.00,7604076.92,1223982.63,443.40,10.00,0.00
327.00,7604076.92,1223982.63,511.80,10.00,0.00
328.00,7604076.92,1223982.63,580.20,10.00,0.00
329.00,7604076.92,1223982.63,648.60,10.00,0.00
330.00,7604076.92,1233994.76,33.00,10.00,0.00
